khach_cmt,rating,shop_phan_hoi
Form không giống đôi lần trước mình đặt lắm. Hơi thất vọng...,3,Mình không biết bạn đã mua đôi trước ở shop nào nhưng đây là đơn đầu tiên b đặt bên mình. Mỗi mẫu mã một kiểu làm sao bạn so sánh thế rồi rate được. Dù sao cũng cảm ơn b vì đã ủng hộ shop ạ
Trc khi mua đã hỏi shop về size mà đơn về bị rộng nhờ shop hỗ trợ đổi size mất thêm 2 chiều ship 70k khá buồn,1,
Giày đẹp nhưng hơi rộng😁. Giao hàng hơi lâu. K cho kiểm tra hàng 😴,3,
"Mua lần t1 rất là ok, kiểu như tạo lòng tin vậy á. Xong mua lần t2 chọn mẫu 5 giao mẫu 6 đã vậy nt còn không thèm tl hay ừ hử 1 tiếng, thái độ làm việc tệ quá.
Mọi người hãy cẩn thận nha☠️❌❌❌❌❌",1,
"Đóng gói rất ẩu tả, không hề nó miếng đệm hay lót gì cả, lần đầu nhận hàng gãy form hết cả 2 chiếc giày rất bực và chán.",3,
Giao sai mẫu ,3,"Cửa hàng rất xin lỗi anh vì sự cố này:
Lỗi này do shop sơ suất nên đã gửi nhầm
Shop đã có liên hệ với anh để xin khắc phục, đổi lại đúng giày.
Mọi phí tổn, vận chuyển shop sẽ nhận vì gửi nhầm mẫu.
Cảm ơn anh đã nhận xét để shop có thể biết và sửa sai."
,3,"Cảm ơn đánh giá từ anh/ chị. Shop bán uy tín nên giả sử nhận có không vừa hay không như ý, giữ nguyên giày, liên hệ shop sẽ nhận lại hàng hoàn tiền ạ"
,3,"Cảm ơn đánh giá từ anh /chị. Shop bán uy tín nên giả sử nhận có không vừa hay không như ý, giữ nguyên giày, liên hệ shop sẽ nhận lại hàng hoàn tiền ạ"
Không phải da thật,1,"Cảm ơn đánh giá từ anh Tùng:
Shop bán sản phẩm tương xứng với giá thành và có ghi rõ trong phần mô tả sản phẩm.
Cứa hàng lấy làm tiếc nếu như anh Tùng hay bất cứ khách nào nhận mà không hài lòng ( dù số đông nhận xét của khách đã mua là tốt)
Shop có liên hệ xin nhận lại giày- hoàn lại tiền cho khách nếu như khách hàng không hài lòng. Anh Tùng xem giúp nhé !!!"
Giày bị nhăn đi ko êm chân lắm da dễ bong và nhăn ko như trong ảnh,3,
,3,"Da.Mình cảm ơn bạn đã ủng hộ shop nhé.Bạn nhớ ấn THEO DÕI (FOLLOW) shop để nhận được những chương trình khuyến mãi và ưu đãi độc quyền từ shop nhé.Chúc bạn luôn luôn vui vẻ, hạnh phúc và gặp nhiều điều may mắn."
Hàng tốt nhưng đặt màu cam lại giao màu trắng,3,"Dạ em không thấy mình phản hồi để bên em giải quyết cho mình ạ, mong anh thông cảm ạ. HN Sport cảm ơn anh tin tưởng và ủng hộ shop. Chúc anh sẽ có những trải nghiệm thú vị khi sử dụng các sản phẩm."
Do dịch nên giao hàng lâu quá,2,"Anh ơi, vấn đề giao hàng này là do bên vận chuyển, shop đã cố gắng giục các bên vận chuyển giao sớm nhất cho khách rồi ạ, mình đánh giá cho shop tội shop ạ"
"Đường may không đẹp lắm, đoạn cuối thừa ít vải. Sản phẩm tạm ổn với giá này",3,"Chào bạn.Giày prophere là kiểu giày may có ít đuôi ở gót giày chứ không phải lỗi đâu bạn nhé.Còn đường may trên da và vải dày như thế là ok rồi,chứ họ ko may đẹp được như trên quần áo."
"Ko đc như mong đợi lắm
Giao hàng hơi lâu sản phẩm chất lượng tốt giá cả thì ok ns chung là nên cân nhắc trc khi mua",3,
Nhắn 2 ngày shop ko rep 1 câu!! Hàng ko giống mẫu!! Đặt sz 37 mà tưởng sz 36 trật cứng!! Đóng tạm đc!! Ko nên đặt lần 2!!,3,"Shop kiểm tra thấy đều trả lời bạn lâu nhất chưa đến 30p.Còn giày thì thì y hình shop đăng đấy bạn,các bạn thử nhìn hình bạn ấy chụp xem. Size bạn đặt 37,shop giao đúng 37 luôn,bạn có thể xem bảng size giày shop đăng đấy.Size 37 dành cho bàn chân dài khi đo đeo tất,cộng 1 chút khoảng trống là 23cm.Bàn chân bạn nhỏ hơn23cm 1 chút sẽ đi size 37,còn dài hơn 23cm thì đi size 38."
Đế giày méo lệch như hàng chợ. Box giày tạm bợ hàng không đúng mô tả như ảnh. Fake nặng,3,
Giày hơi bẩn. Ai mua nên tăng thêm 1sz. Đi kích chân,3,
"Bình thường đi giày 37 nhưng mua size  37 của shop mà như size 38 39, vừa đi vừa bơi trong giày . Được cái giao hàng nhanh kinh người . 
P/s : sau 2 ngày khui hàng mới biết, mua 37, shop giao 39. Giờ muốn đổi lại được không ạ? ",2,"Cám ơn bạn đã mua hàng ủng hộ shop.Shop gửi chuẩn size bạn đặt luôn,có bạn đặt kêu chật,có bạn rộng,lại phải đổi lại.Các bạn chỉ cần cẩn thận đo bàn chân rồi tra theo bảng size là ok luôn."
Giày đẹp nhưng bẩn ...  Giao hàng nhanh .  .trong giày mốc meo hết r.....,2,
Đặt 36 mà giao 38 quá là buồn đi tặng chứ có phải đeo đâu shop không chú ý gì hết giày thì đẹp nhưng quá to không đúng sai m đặt trả hàng thì kích rích nên thôi,2,
38 gì mà rộng quá,2,"Các bạn khác chú ý,đừng nhìn đánh giá mà lùi size là chật không đi được đâu.Fom giày chuẩn,chân bạn bé dài 22.5 thì đi size 36,đến size 37 đã hơi rộng rồi.Bạn có đổi thì gửi lại cho shop nhé."
"Ưu điểm giao hàng nhanh, còn chất giày xấu màu khác hình mình đặt mua, sẽ không mua lại lần thứ 2! ",1,"Xin lỗi bạn vì shop giao nhầm thành màu xám.Vì màu ghi và xám thực tế là 1,mà bên đóng hàng không nhìn hình là nhầm ngay.Lỗi của shop nên bảo bạn trả hàng nhưng bạn có trả đâu,vậy là do nhầm màu chứ nhìn hình bạn chụp giày vẫn đẹp và nguyên vẹn,mọi người vẫn mua ok mà."
Có chút lỗi đi sẽ khônh được bền lâu ,3,
"Giày khá đẹp, mình mang giày bị rộng nhiều. Giày bị gãy ở mũi giày, dính nhiều thứ trắng trắng mà mình k giặt ra. Hộp thì bị rách. Nói chung khá thất vọng",3,
"Giày tạm, chiếc bên trái đóng bị lệch nên nhìn tổng thể hơi méo thế nào ấy. Hơi thất vọng",3,
"Giày đẹp nhưng hơi cứng nên mang đau chân,phải mang thêm tất thì mới đỡ đau ",3,
Giày đi hơi cứng nên cho 3 sao còn lại đều ổn,3,
"Giày cũng đẹp , nhưng đế hơi nặng mang bị tuột",3,
Hàng ok mà shiper như bố đời,1,
,1,"B ơi, sp có vấn đề gì mà m ko thấy có lí do b lại đánh giá m 1 sao vậy ạ?"
"Shop chu đáo
Mặc dù đầy đủ tag nhg form ko đẹp như giày trg cửa hàng, giày chưa đi nhg như giày cũ, keo dán rất thô.",3,"Huy ơi !!!Ad Cam kết chính hãng và New 100% ạ. Phiếu bảo hành đặt ở phía dưới của hộp, Huy  mở lớp đó lên là thấy ạ. Cảm ơn Huy đã tin tưởng và là khách hàng thân thiết đã ủng hộ Nhà Vento Shop nhiều ạ. Chúc Huy  năm mới nhiều trải nghiệm thú vị mới!"
huhuu mình đặt size 36 mà shop giao 38 mang khá rộng mà vẫn được giày đẹp lắm do tết nên gần 2tuần mới giao,3,Bình ơi !!! CSKH bên shop liên hệ  và đổi lại  Bình đúng size bạn đặt với đơn không đồng ạ .Ad cảm  ơn Bình đã tin tưởng và là khách hàng thân thiết đã ủng hộ Nhà Vento Shop nhiều ạ. Chúc Bình  năm mới nhiều trải nghiệm thú vị mới!
Đặt màu đen lại giao màu xám,3,
"Trừ 1* cho vụ chuẩn bị hàng quá lâu 
Trừ 1* khi gặp vấn đề với đoen hàng không báo cho khách ,phải khi khách nhắn yin mới chịu trả lời.
Trừ 1* vì bọc hàng quá sơ sài trong khu quá thừa thời gian .",2,Dạ Shop xin lỗi vì những trục trặc bạn gặp phải. Do cuối năm các đơn vị vận chuyển tồn hàng hóa nhiều và do dịch bệnh nên mong bạn thông cảm cho Shop nhé
Giày k giống hình ảnh 😤,1,Dạ lần sau anh ghé ủng hộ Shop anh nhé.
"Giày không giống với hình ảnh, đế giày thực tế nhận được không giống với hình ảnh shop đăng 😢",3,
"Giay nhẹ, đẹp ma cảm giác hơi ọp ẹp. Da có vẻ không bền. Đi lần thứ 3, chưa giặt mà chữ in lót giày bị bong",3,Cảm ơn chị đã đánh giá bAimée & bAmor! Shop sẽ hỗ trợ đổi trả sản phẩm nếu chị chưa hài lòng hoặc giải quyết các vấn đề chị đang gặp phải đó ạ. Chị hãy liên hệ lại với Shop để được xử lý vấn đề luôn chị nhé.
Giày ọp ẹp  hơi chán,3,Cảm ơn chị đã đánh giá bAimée & bAmor! Shop sẽ hỗ trợ đổi trả sản phẩm nếu chị chưa hài lòng hoặc giải quyết các vấn đề chị đang gặp phải đó ạ. Chị hãy liên hệ lại với Shop để được xử lý vấn đề luôn chị nhé.
,3,Cảm ơn chị đã đánh giá bAimée & bAmor! Shop sẽ hỗ trợ đổi trả sản phẩm nếu chị chưa hài lòng hoặc giải quyết các vấn đề chị đang gặp phải đó ạ. Chị hãy liên hệ lại với Shop để được xử lý vấn đề luôn chị nhé.
Giày giao nhanh. Dây dài dễ tạo kiểu. Ko biết mang bền ko. Nhưng shop đóng gói ẩu quá ko có hộp chỉ bỏ đôi giày vào bịch thôi còn ko có chống sốc ._. Dây giày và gót có lỗi nhẹ dính keo,3,
"Tổng thể chất lượng đáng giá tiền, ko xịn cũng ko dỏm , nói chung là đc , vs giá này thì cũng ko yêu cầu nhiều! Nhưng mà thất vọng 1 điều là khi nhận hàng , nhìn đôi cao gót cứ bị lấm lem nhiều vết bẩn ở các chỗ , gót thì xước nhẹ :))))",3,
"Đóng gói sơ sài , guốc bị trầy nhẹ do vận chuyển k có hộp chỉ có túi :(((
Rộng ko ôm so với chân mình đi để chụp ảnh thì okk",3,
Đặt 37 shop giao 39 🙃 mình không biết shop lộn là lộn đường nào luon á 🙃,1,"Cám ơn minhhy0401 đã tin tưởng và ủng hộ shop chúng tôi ạ, 
minhhy0401 góp ý để shop chúng tôi cải thiện hơn nhé, cám ơn minhhy0401"
,1,"Cám ơn lytquyen đã tin tưởng và ủng hộ shop chúng tôi ạ, 
lytquyen góp ý để shop chúng tôi cải thiện hơn nhé, cám ơn lytquyen"
"Để mà nhận xét 1 em sandal này thì bidnh thường nha.Thiết kế oki nhưng form quay giày thấy một bên thì vừa.Một bên như kiểu bị lõm vào quá ấy ạ.Nên shop nên điểu chỉnh lại nha- Mã sản phẩm: No.05
- Chất liệu: da Pu
- Size nữ: 35 - 41
Size 35 hơi rộng chút nên phải thắt quai giày á!",3,
Mua đôi này của shop lần thứ 2. Mà lần này hơi thất vọng vì dép quai trắng mà có 1 vết bẩn to và khá rõ. Mình đã lau các thể loại rồi mà vẫn không sạch được. Xu ghê,3,"Dạ chào bạn, shop rất tiếc về trải nghiệm của bạn khi nhận được sản phẩm ạ
Đối với trường hợp sản phẩm lỗi do phía nhà sản xuất, bạn vui lòng nhắn tin cho shop để được hỗ trợ đổi sản phẩm mới bạn nhé"
Giày chưa gì đã tróc,3,Bạn ơi inbox giúp mình kiểm tra. Nếu lỗi do bên sản xuất bên mình sẽ đổi hàng mới cho bạn nhaa. Cảm ơn bạn nhiều. Rất xin lỗi bạn về sự bất tiện này!
Dép đi ok tuy nhiên giao hàng lâu và nhân viên k trả lời tin nhắn ,2,
đế giày ko khác j dép lào lunnn mũi giày dài thô nhìn như thọt chân dô cái tàu dzay má,1,"Chúng tôi xin cam kết hình ảnh chúng tôi cung cấp 100% là hình ảnh thật shop tự chụp, không qua chỉnh sửa pts, thậm chí là màu sắc sản phẩm cũng không có sự khác biệt! 
Nếu có sự khác biệt so với những gì được mô tả cũng tôi sẽ hoàn trả 100% giá trị hàng hoá nếu người mua cung cấp được bằng chứng cụ thể.
Mong các bạn cân nhắc kỹ và có những lựa chọn thật thông minh trước khi mua hàng."
"Giá tiền mắc so với chất lượng, form giày xấu",2,
Móp hết cả form giày,2,
Nhìn thì tương đối đẹp. tuy nhiên da mỏng cảm giác rất mong manh,3,"Xin cảm ơn Quý khách hàng đã mua sắm tại shop giày Da. Còn điều gì khiến Quý khách chưa hài lòng, shop đã nhắn tin và đợi phản hồi từ bạn nè. Mong nhận được phản hồi từ bạn ạ."
Giày cứnggggggggggggfgggggfggggggggggggggggggggggggggggggg,3,
Có vết bẩn😀,3,
Cứng hộp móp giầy lỗi chỉ ,3,
Mình đã nhắc mở shop như thế rồi chán cách làm ăn ghê dây giày màu trắng khác hoàn toàn với màu đế nói chung là sp kém chất lượng lần sau mình sẽ k bao giờ quay lại đây lần nào nữa hộp nát toét :),2,
Ship nhanh nhưng chỉ khâu chưa kĩ :)),2,
"Giầy xấu 
Dây bé tí
Đầu giày chất đểu",1,
Shop giao sai Mẫu. Trong ảnh là da bóng . Khi nhận đc thì phía trc da bóng phía sau da lộn. Giày hơi bẩn,2,
,3,"dạ shop rất cảm ơn anh/chị đã ủng hộ, shop sẽ cố gắng làm tốt hơn lần sau để phục vụ a ạ . Rất mong được phục vụ lại cho anh/chị ạ"
"Đôi trắng khá đẹp nhưng lại bị trật. Đi khá chắc chân nhưng có lẽ các bạn nên mua rộng hơn 1 size bt mình đi 36,5 nhưng mua 37 của hãng bị chật :( hơi buồn",3,"DILY rất tiếc vì sản phẩm bạn nhận chưa hài lòng. DILY sẽ lưu ý khắc phục để hoàn thiện sản phẩm hơn nữa, hy vọng lần mua hàng kế tiếp bạn sẽ có trải nghiệm trọn vẹn hơn."
"Giao hàng nhanh, giày bị nứt ở gót, lót da chưa đẹp lắm, from nhỏ nha m.n",3,"DILY chào bạn, Cảm ơn bạn đã tin dùng và đánh giá sản phẩm này. DILY chân thành xin lỗi bạn vì sản phẩm đã khiến bạn không hài lòng. Nhưng bạn đừng lo lắng, hãy inbox ngay mục chat hoặc bạn có thể liên hệ ngay qua hotline:0902414948 để DILY hỗ trợ nhanh nhất cho bạn nhé."
"Giày không chuẩn size ,mua 2 đôi size 39 mà cả 2 đôi đều bị chật hết, buồn quá nhiều 😑😑😑😑 ko có time chụp ảnh nên lấy ảnh số khác",3,"Dạ cảm ơn bạn đã đánh giá sản phẩm này. DILY thật sự hạnh phúc vì bạn luôn đồng hành và tin yêu sản phẩm, dịch vụ của DILY tại Shopee trong suốt thời gian vừa qua. Hãy tiếp tục ủng hộ DILY trong thời gian tới để DILY có cơ hội mang đến sản phẩm và những trải nghiệm tốt hơn cho bạn nhé."
"2 bên quai không cân nhau, bên trái rõ chật bên phải lại rõ lỏng. Đeo vào cảm giác khó chịu vỡi. Mặc dù biết 2 chân cũng ko đều nhau nma dây chênh nhau vậy là quá nhiều
Lấy tạm cái ảnh trong máy vì lưòi chụp",2,"DILY chào bạn, Cảm ơn bạn đã tin dùng và đánh giá sản phẩm này. DILY chân thành xin lỗi bạn vì sản phẩm đã khiến bạn không hài lòng. Nhưng bạn đừng lo lắng, hãy inbox ngay mục chat để DILY có cơ hội sửa chữa lỗi bằng cách đổi sản phẩm mới. Hoặc bạn có thể liên hệ ngay qua hotline: 0363801274 để DILY hỗ trợ cho bạn ạ "
"Giày chất lượng ok. 
Tuy nhiên Shop giao NHẦM SIZE cho mình.
Mình đã nhắn tin Shopee, Fanpage rồi cả gọi Hotline rất nhiều lần mà không có ai phản hồi mình! ",1,"DILY chào bạn, Cảm ơn bạn đã tin dùng và đánh giá sản phẩm này. DILY chân thành xin lỗi bạn vì sản phẩm đã khiến bạn không hài lòng. Nhưng bạn đừng lo lắng, hãy inbox ngay mục chat để DILY có cơ hội sửa chữa lỗi bằng cách đổi sản phẩm mới. Hoặc bạn có thể liên hệ ngay qua hotline: 0363801274 để DILY hỗ trợ cho bạn ạ "
