khach_cmt,rating,shop_phan_hoi,shop,dvvc,sản phẩm
vải này phai màu khủng khiếp. mình giặt không để ý bị phai hết vào phần áo màu trắng. mình không giặt cùng áo khác,4,,,,
"chất vải sờ chắc tay, đanh, mịn mặc vào mẫu dáng đẹp, tuy nhiên không được mát cho lắm. nói chung là ổn. mặc mùa hè thì sẽ khá nóng. dùng khi có điều hoà là ok",4,,,,
"bộ đồ chất dày dặn, cảm giác hơi nóng màu xanh than hôm trước để cạnh áo trắng của mình bị phai màu ra áo trắng nên cho mình trừ 1 sao",4,,,,
"video hình ảnh mang tính chất nhận xu, chất liệu đẹp, vải mát, nhắn tin với shop để hỏi size mà mãi không thấy trả lời, đành lựa theo cân nặng thì lại bị rộng.",4,,,,
"giao hàng cùng hà nội mà siêu lâu. hẹn giao ngày 18 tận ngày 20 mới nhận được hàng trong khi đặt hàng từ ngày 14. chuẩn bị hàng lâu, giao hàng càng rất lâu. cần xem lại về giao vận! hàng ok so với giá tiền.",4,,,,
vải dày với nóng lắm. size m nhưng khá là rộng. mặc mùa thu thôi chứ mùa hè là nóng thêm đấy ạ,4,,,,
"mua tặng nên không có hình, chất mát đúng chuẩn bị hàng nhanh trừ 1 sao do bên giao hàng",4,,,,
"giao hàng nhanh, chất lượng sản phẩm hơi nóng, nhưng với giá như vậy cũng chấp nhận được.",4,,,,
hàng cũng được chất vải thích hợp mặc vào hôm mát mẻ. lưu ý mọi người nên chọn lùi 1 size không thì rộng. shop hỗ trợ đổi hàng rất nhanh. chúc shop 1 ngày vui vẻ,4,,,,
"vải oke ạ, lấy ra giặt vải màu xanh ra màu lem phần màu trắng, cũng tạm chấp nhận được",4,,,,
"đóng gói cẩn thận kĩ càng, mới nhận hàng nên chưa biết chất lượng sản phẩm",4,,,,
"giao hàng đúng mẫu nhưng quần bị lủng ngay túi nên phải may lại . size chuẩn nha, không phải rộng đâu, mình sợ rộng nên lùi lại 1 size nên bây giờ bận nó ôm phần bụng lắm ",4,,,,
"giao hàng quá lâu , mở ra thì chất vải quần hơi mỏng , giao đúng mẫu",4,,,,
vải cũng ok mà mỗi tội giặt mới một lần đã bun chỉ phần chun quần,4,,,,
hàng đẹp mẫu cũng đẹp nhưng hơi buồn vì đằng sau áo là màu trắng mặc không hợp với mình,4,,,,
"cho 4 sao vì tội giao hàng quá chậm cả tuần trời mà hàng thì nội thành, lần sau giao chậm cho 1 sao.",4,,,,
hàng giao áo 1 màu quần 1 màu khá thất vọng nhưng vì hàng sale mà đổi hàng lại rất mất thời gian nên không đòi hỏi nhiều. mong lần sau shop cẩn thận hơn ,4,,,,
áo đẹp chất lượng vải tốt rất đáng mua nha mọi người trừ 1 sao vì giao hàng quá lâu,4,,,,
hình ảnh chỉ manh tính chất nhận xu.vải khá ok với giá tiền nhe mọi người,4,,,,
chất lượng khá tốt đóng gói chắc chắn giao hàng nhanh rất đáng tiền,4,,,,
"mua 2 bộ, bộ màu đen cổ hơi bé. giao hàng khá nhanh mặc dù đang trong thời gian giãn cách",4,,,,
,4,,,,
"giá tiền đi đôi với chất lượng, không đòi hỏi cao nhưng giặt bị ra màu, sản phẩm như từng bị lôi ra rồi xếp cất vô lại bịch, gói hàng sơ sài, nói chung tạm ổn",4,,,,
chất liệu phù hợp giá tiền giao hàng mùa dịch nhanh tuy nhiên có chút lỗi nhỏ nhưng tạm chấp nhận cho 4 sao hình ảnh mang tính chất nhận xu,4,,,,
chất lượng ổn trong tầm giá nhưng áo thì quá rộng. mua xong giờ lại đưa cho thằng bạn,4,,,,
cũng được nhưng mà cao 1m73 nặng 65kg nếu muốn mặc rộng thoải mái nên mua size XL. mình mua size XL khá ôm. giá tạm được.,4,,,,
vải rất là đẹp áo in logo hãng nhìn xịn xò mẫu quần đẹp chuẩn đường may sắc xảo không có chỉ thừa mẫu áo hơn to chồng mình 60kg mặc size L mà áo hơi rộng còn quần thì vừa. cho shop 4 sao,4,,,,
"vải dày, đẹp, nhưng màu không sáng như trong ảnh, phần cổ áo hơi nhăn chút, nhưng nhìn chung với giá này là ok",4,,,,
