khach_cmt,rating,shop_phan_hoi,,,,,,,,,,,,,,,,,,,,,,,
vải xấu lấy dây rút nó ship về bo gấu tư vấn out size vl,1,wado -thời trang unisex vô cùng xin lỗi vì trải nghiệm không tốt lần này của bạn ạ. chúng tôi rất xin lỗi vì sự sơ suất đã khiến bạn không hài lòng. chúng tôi sẽ nhanh chóng hỗ trợ đổi hàng hoặc hoàn tiền cho bạn. mong bạn check tin của bên shop sớm để trao đổi cụ thể hơn về vấn đề. cảm ơn bạn đã tin tưởng cũng như lựa chọn các sản phẩm của shop!,,,,,,,,,,,,,,,,,,,,,,,
quần được đợt đầu dày dặn làm mình thấy tin tưởng đặt 4 cái xong về chất lượng kém hẳn đi nhắn tin hỏi shop thì không trả lời,1,"dạ shop rất xin lỗi bạn về trường hợp này, có thể hàng may do đợt hè nên vải mỏng hơn chút, và dịch nen bên mình không check được hết tin nhắn ạ, cảm ơn bạn đã góp ý, shop sẽ cải thiện tốt hơn ạ!",,,,,,,,,,,,,,,,,,,,,,,
shop giao nhầm quần đổi lại không cho đổi bán hàng không có tâm ,1,cảm ơn bạn đã tin tưởng và sử dụng sản phẩm của shop! mong rằng bạn sẽ tiếp tục ủng hộ shop trong tương lai ạ. chúc bạn một ngày tốt lành!,,,,,,,,,,,,,,,,,,,,,,,
sản phẩm không tốt,1,wado -thời trang unisex vô cùng xin lỗi bạn về sự cố này. chúng tôi sẽ sớm liên hệ để trao đổi kĩ hơn về vấn đề và hỗ trợ đổi hàng hoặc hoàn tiền cho bạn sớm nhất nhé. bạn vui lòng kiểm tra tin nhắn giúp mình! mong bạn thông cảm cho sự cố không mong muốn này và vẫn tiếp tục ủng hộ shop nhé. chúng tôi luôn sẵn sàng tiếp nhận phản hồi hồi về các vấn đề từ phía khách hàng yêu quý. cảm ơn bạn rất nhiều!,,,,,,,,,,,,,,,,,,,,,,,
tệ,1,"shop rất xin lỗi vì sản phẩm không làm bạn hài lòng ạ, nếu sản phẩm có lỗi rất mong được sự góp ý để shop cải thiện ạ!",,,,,,,,,,,,,,,,,,,,,,,
vừa mặc đã xù lông ,1,"shop rất xin lỗi vì sản phẩm không làm bạn hài lòng ạ, shop có chính sách đổi trả hàng, nếu sản phẩm có lỗi bạn liên hệ với shop để đưuọc hỗ trợ ạ. ",,,,,,,,,,,,,,,,,,,,,,,
giao hàng việt nam cứ như giao hàng quốc tế. tận 6 ngày mới đến tay.,1,dạ giao hàng là do bên vận chuyển chứ shop không tự đi giao ạ.,,,,,,,,,,,,,,,,,,,,,,,
"quần mỏng, túi nhỏ dễ bị rớt đồ ra ngoài, được cái giá rẻ",1,n7 oficial rất xin lỗi bạn về trải nghiệm chưa tốt về sản phẩm ạ. mọi yêu cầu thắc mắc của khách hàng shop đều cố gắng đáp ứng ạ. shop đã nhắn tin cho bạn. mong bạn sớm phản hồi shop ạ.,,,,,,,,,,,,,,,,,,,,,,,
shop giao thiếu đặt 3 cái mà giao có 1 cái,1,n7 xin lỗi về trải nghiệm chưa tốt tại shop ạ. shop đã liên hệ và gửi bù cho bạn ngay rồi ạ. cảm ơn bạn đã phản hồi shop ạ!,,,,,,,,,,,,,,,,,,,,,,,
đặt mẫu kia đưa mẫu nọ. quần rất là xấu không đúng hàng. mới nhận ngày 8tháng 8. anh em mua hàng cẩn thận shop này. mình tin tưởng shop nên mình không kiểm tra hàng ai ngờ shop lừa đảo,1,dạ hàng bị lỗi hay sai sot gì vậy ạ. dạ nếu shop gửi nhầm lỗi cho bạn thì shop sẽ hỗ trợ đổi trả hàng nha bạn . bạn có thể chụp lại chỗ bị lỗi để shop kiểm tra không ạ,,,,,,,,,,,,,,,,,,,,,,,
không hiểu giao hàng kiểu gì quần thì rách tả rách tơi anh em không nên mua,1,,,,,,,,,,,,,,,,,,,,,,,,
sản phẩm không đúng đặt quần jean màu đen giao màu xanh và logo không đúng 1 xíu nào rất là bực mình,1,,,,,,,,,,,,,,,,,,,,,,,,
không nên mua,1,,,,,,,,,,,,,,,,,,,,,,,,
ok lắm,1,,,,,,,,,,,,,,,,,,,,,,,,
mua quần này mà giao quần khác quá tệ,1,,,,,,,,,,,,,,,,,,,,,,,,
chất liệu xấu,1,dạ hàng bị lỗi hay sai sot gì vậy ạ. dạ nếu shop gửi nhầm lỗi cho bạn thì shop sẽ hỗ trợ đổi trả hàng nha bạn . bạn có thể chụp lại chỗ bị lỗi để shop kiểm tra không ạ,,,,,,,,,,,,,,,,,,,,,,,
mua mẫu này giao mẫu tào lao,1,dạ hàng bị lỗi hay sai sot gì vậy ạ. dạ nếu shop gửi nhầm lỗi cho bạn thì shop sẽ hỗ trợ đổi trả hàng nha bạn . bạn có thể chụp lại chỗ bị lỗi để shop kiểm tra không ạ,,,,,,,,,,,,,,,,,,,,,,,
hàng như sịt ai mua quá sai lầm,1,dạ cảm ơn bạn đã tin tưởng và ủng hộ shop ạ. hẹn bạn ở những đơn hàng sau ạ. bạn nhớ nhấn theo dõi để được giảm trực tiếp 5k trên đơn hàng và cập nhật những mẫu mới cùng chương trình khuyến mãi mới nhất bên shop nha,,,,,,,,,,,,,,,,,,,,,,,
không đáng 1 xu,1,dạ hàng bị lỗi hay sai sot gì vậy ạ. dạ nếu shop gửi nhầm lỗi cho bạn thì shop sẽ hỗ trợ đổi trả hàng nha bạn . bạn có thể chụp lại chỗ bị lỗi để shop kiểm tra không ạ,,,,,,,,,,,,,,,,,,,,,,,
"mình đặt mua 2 cái quần, 1 cái đen và 1 cái trắng. shop chỉ giao 1 cái trắng, còn đen thì không có. mình nhắn tin yêu cầu shop hỗ trợ với giải thích thì không nhận được trả lời nào, kiểu cố tính seen tin nhắn ậm à cho qua mà không giải quyết cho mình. ít ra cũng phải nói sao với khách hàng, thật sự thất vọng vì shop.",1,,,,,,,,,,,,,,,,,,,,,,,,
lừa đảo quần 3xl mà chỉ vừa người 54 kg.,1,"em cảm ơn anh đã tin tưởng và đặt mua hàng ở shop em, nhưng anh bảo size 3xl mà chỉ vừa người 54kg thì hơi vô lí đấy anh, dù sao em vẫn xin lỗi anh nhiều ạ.",,,,,,,,,,,,,,,,,,,,,,,
quần bó giao về còn rách chán,1,,,,,,,,,,,,,,,,,,,,,,,,
"quần siêu xấu luôn, quần sơ, nhăn vải mỏng, rất kém chất lượng ",1,"haz, em ạ anh chị luôn ạ, mình đọc xem shop bán hàng gì ạ, xem có bán đúng mô tả không mà cứ cho 1 sao vì lý do chả ra làm sao thế ạ. ",,,,,,,,,,,,,,,,,,,,,,,
tôi đã rất trông chờ vào sản phẩm và chuẩn bị trước tâm lý. làm gì có đồ nào rẻ lại tốt được. nhưng cuộc sống mà. làm gì có chuyện tốt đẹp được mãi. giao đúng loại quần. đúng size nhưng tuyệt nhiên sai màu. khi lòng tin đặt sai chỗ sẽ không có lần 2. coi như mình thêm một bài học. vĩnh biệt shop.,1,"thành thật xin lỗi anh ạ. bên em có tuyển một bạn thời vụ, bạn ý đóng nhầm mất mấy đơn. bên em có liên hệ qua tin nhắn để hỗ trợ anh đổi lại đúng mẫu đấy ạ. cảm ơn anh đã đánh giá để shop hoàn thiện hơn ạ. chúc anh ngày tốt lành. cảm ơn anh nhiều!",,,,,,,,,,,,,,,,,,,,,,,
hình ảnh và video mang tính chất nhận xu ạ shipper nhiệt tình giao hàng nhanh mua size l mà shop gửi xl bực mình là shop hết size l không báo cho mình lấy bút xoá chữ x đi để sữa thành cỡ l làm ăn không trung thực,1,"dạ, em có giải thích cho mình rồi ạ, mình không hiểu hay cố tình không hiểu thế a?",,,,,,,,,,,,,,,,,,,,,,,
"mình mua quần sz xl 70-80 kg mặc ạ , giờ mua về rồi thì thế này đây , mình là nữ có 53kg mặc còn khó mặc ạ , không thể hiểu nổi , luôn 70kg mặc chắc rách mọi người luôn còn gì nữa",1,"dạ chị ơi, mình mua cho nữ thì mình vui lòng ib shop tư vấn size ạ, chứ hàng nam bảng size dành cho người cao trên 1m70 chị ơi. mình nữ chiều cao thấp hơn bàng quy chuẩn, chân, đùi và vòng 3 đều to hơn thì lấy cùng size nam sao vừa được chị, còn bên em bán cả vạn cái theo cái bảng size này rồi nên cảm ơn chị đã góp ạ?",,,,,,,,,,,,,,,,,,,,,,,
chất vải xấu. quần nhăn. vải mỏng thô. nhìn như quần mấy bà già  từ nay xin phép cạch luôn,1,"chịu thua luôn với mấy người mua hàng không đọc xem người ta bán cái gì. xin thưa shop bán hàng vải "" đũi"". anh đọc trước khi mua dùm em ạ, hoặc tìm hiểu trước chất liệu trước khi mua ạ. hàng chất mặc mát , dáng trẻ trung như thế mà cũng chê được , anh mặc lên người xem nó lên from như nào anh nhé. trân trọng ",,,,,,,,,,,,,,,,,,,,,,,
bóc ra đã thấy xù lông rồi không nên mua anh em à phí tiền,1,"dạ không biết nó xù như nào, mình có thể cung cấp thêm hình ảnh để shop cải thiện sản phẩm hơn ạ, shop cảm ơn ạ!",,,,,,,,,,,,,,,,,,,,,,,
"vải đổ lông kinh dị, bám bụi và bám lông. haiz. vải này mà đũi gì",1,"haz, anh lên mạng gõ chữ đũi ra xem nó ra cái gì rồi hay nói ạ. chứ bên em bán cả cửa hàng chuyên đũi mà anh nói thể là dở rồi ạ. còn cái đó anh giặt đi là hết bụi vải anh nhé, shop cảm ơn ạ",,,,,,,,,,,,,,,,,,,,,,,
không tốt giao sai mẫu người ta đặt xám nhạt cái nó giao xám đậm bán hàng giao sai mẫu đánh giá 1sao mọi người cẩn thận,1,"anh kiểm tra lại tin nhắn xem anh có nhắn đổi màu không ạ? chứ báo đổi màu xong lại kêu giao sai mẫu, chịu thua anh đấy?",,,,,,,,,,,,,,,,,,,,,,,
"1 quần bị lỗi túi, có như không, túi này thì dùng kiểu gì",1,"dạ xin lỗi anh nếu hàng có vấn đề ạ, bên em có cố liên hệ với anh đẻ xem tình trạng hàng như nào để giải quyết cho anh nhưng chưa được phản hồi ạ, mong anh xem lại đê shop hỗ trợ anh ạ, em cảm ơn ạ",,,,,,,,,,,,,,,,,,,,,,,
đặt màu xám nó giao màu đen. yêu cầu hoàn trả còn tính lừa đảo trả lại 160đ. mãi không được mới yêu cầu trả hàng thì mới hoàn tiền. vô xem cái thủ tục trả hàng mà nản quá rườm rà. sao shoppe không yêu cầu shop khi đóng gói hàng cũng quay clip cho người mua xem để khách hàng yên tâm về sản phẩm,1,xin lỗi anh nếu có vấn đề về đơn hàng ạ. nhưng hàng anh đang cầm mà cứ bắt shop hoàn tiền 100% thì bên em làm sao được anh?. anh mua hàng shope có thể vào mục trợ giúp trang chủ để đọc chính sách shope trước để không bỡ ngỡ ạ. chúc anh năm mới an lành,,,,,,,,,,,,,,,,,,,,,,,
chất lượng xấu. hình thức tệ. size cũng to hơn nhiều so với thông số,1,"nếu hàng có vấn đề về size ib cho shop để được hỗ trợ ạ, còn hàng shop bán vải đũi cũng đã có ở phần mô tả vui lòng đọc trước khi mua ạ",,,,,,,,,,,,,,,,,,,,,,,
"quần siêu mỏng, mặc như không mặc, lộ cả đồ lót da thịt. cái quần này không dám mặc ra đường. tôi có cả tá quần đũi không cái nào như cái này. shop còn cãi cùn shop viết nguyên văn: quá phù hợp: đi làm, đi học, đi chơi, dạo phố, giao lưu, du lịch quá ok",1,"haz, không biết mình mua hàng có đọc mô tả sản phẩm không nữa ? shop nói rất rõ là hàng đũi rồi không phải kaki? sao nhiều người cứ không đọc rồi mua về rồi nhắn tin kêu shop sao không phỉa kaki nhỉ, mình mua hàng thì đọc hết thông tin bán cung cấp đi chứ ạ, cứ nhận hàng rồi tưởng này tưởng nọ không giống ý mình lại kêu hàng người ta thế này thế nọ, chịu luôn?",,,,,,,,,,,,,,,,,,,,,,,
"đặt 1 đằng, giao 1 nẻo. khiếu nại hoàn tiền, đưa hình còn dám bảo đã giao đúng hàng, chậm trễ hoàn tiền. chất vải cũng rất tệ, sẽ không bao giờ quay lại.",1,"mình nên xem lại ạ, hàng thì không trả cho shop mà cứ đòi hoàn tiền là sao ạ? shop có phải cửa hàng từ thiện đâu. còn shop bán hàng đũi đều có ghi thông tin mô tả sản phẩm ạ, mình xem mô tả trước khi mua ạ, trân trọng!",,,,,,,,,,,,,,,,,,,,,,,
hàng màu không đẹp. chất vải nóng. màu vải vàng sáng không giống hình,1,"haz, chất đũi mình bảo nóng thì còn chất nào mát nữa ạ? hàng không giống hình anh chụp ảnh lại giúp shop ạ?",,,,,,,,,,,,,,,,,,,,,,,
"trời ơi quần như dẻ lau, vải xấu, nhăn nheo, không giống mẫu chụp, đặt size 80kg trong khi mình có 75kg mà vẫn chật. nói chung mọi người đừng nên mua. mua về tốn tiền thêm thôi ạ. sản phẩm quá quá tệ.",1,"haz, bên em bán hàng đúng chất đũi như đã quảng cáo rồi ạ, còn hàng cũng tùy from người nữa ạ, còn nếu không vừa mình có thể ib shop để đổi hoặc trả chứ ạ?",,,,,,,,,,,,,,,,,,,,,,,
"shop làm ăn lờ vờ lắm, đăng ký 1 đường, giao không đúng màu, quần thì bao xấu như ma, làm ăn quá lờ vờ, mọi người cẩn thận không nên đặt shop này nha, đặt màu kem giao màu đen. mua 1 lần rồi thôi, không dám đặt lần 2. mọi người mua rồi kẻo hối hận",1,"thành thật xin lỗi anh ạ. bên em có tuyển một bạn thời vụ, bạn ý đóng nhầm mất mấy đơn. bên em có liên hệ qua tin nhắn để hỗ trợ anh đổi lại đúng mẫu đấy ạ. cảm ơn anh đã đánh giá để shop hoàn thiện hơn ạ. chúc anh ngày tốt lành. cảm ơn anh nhiều!",,,,,,,,,,,,,,,,,,,,,,,
"chất mỏng dính, nắng nhìn xuyên quần luôn, rất thất vọng về shop, chỉ thừa rất nhiều, lần đầu và cũng là lần cuối mua của shop, cảm ơn",1,"dạ cảm ơn góp ý chân thành từ anh a, anh có thể đọc lại bên em có bán là chất ""đũi"" anh có thể tìm hiểu lại chất liệu trước khi mua ạ, còn chỉ thừa em cũng xin lỗi anh nếu hàng còn sót ạ, chúc anh ngày tốt lành và luôn tìm hiểu thông tin của sản phẩm trước khi đặt a, em cảm ơn ạ",,,,,,,,,,,,,,,,,,,,,,,
quần nhăn như gì mở ra hết hồn tưởng miếng bùi nhùi vải thì kém chất lượng bung chỉ tùm lum chán shop bán quần mua không dám mặc,1,"dạ a ơi hàng gấp cho túi vậnc chuyển nên có nếp nhăn gấp mk giặt phơi hết nhăn ạ , con a báo bung chỉ shop nhắn tin a có cung cấp được ảnh đâu mà a vàob đánh giá như vậy ạ ?",,,,,,,,,,,,,,,,,,,,,,,
"mỏng, quần ok thôi, mặc cho vui cho mát chứ mặc đi chơi không được. shop này thích trả treo với khách quá, khách mặc thấy sao nói v thôi chứ, lúc đầu cho 4sao, đọc trả lời của shop cho 1sao vì cách phục vụ.",1,"hì, mình nói sao chứ ạ, em vẫn mặc quần này lên máy bay từ hà nội vào hcm như thường ạ, ",,,,,,,,,,,,,,,,,,,,,,,
trước đó mình có ib shop bảo shop đổi màu shop cũng xác nhận rồi nhưng khi hàng giao về vẫn là màu ban đầu. giờ ib shop hỏi nhưng shop không trả lời. 1 sao thôi,1,"dạ thưa anh, anh đặt hàng 1 màu hàng đi rồi anh đòi đổi mầu khác thì bên em không xử lý được anh ạ. còn hàng anh nhận rồi muốn đổi màu ib shop đổi cho anh có gì mà căng thẳng thế. anh nhắn tin lúc 13h giờ chiều em ăn cơm xong thấy anh cho 1 sao vì không trả lời tin nhắn khách rồi, trong khi anh mới nhắn có được 10p. sau anh mua anh chọn đúng màu cần lấy trước khi mua để tránh hàng đi rồi không ai chạy theo để đổi được ạ, mong anh xem lại . cảm ơn!",,,,,,,,,,,,,,,,,,,,,,,
đặt màu vàng giao màu đen vải khá đểu so với giá tiền,1,"thành thật xin lỗi anh nếu shop giao sai cho anh ạ, bên em có ib đẻ xin lại hình sai để đổi hàng cho anh mà không thấy anh phản hồi ạ, mong anh phản hồi sớm ",,,,,,,,,,,,,,,,,,,,,,,
tư vấn cho người 60-70kg mặc size l. mình có 62 kg mà mặc ngắn cũn cỡn. chán cho shop,1,"bên shop cao đến 178 mặc size l vẫn vừa đó ạ, jocker dáng để mặc trên mắt cá chân a ạ . a muốn mặc chùm gót chân thì a lên chọn dáng quần khác để mặc , chứ không nên mặc jocker ạ ?",,,,,,,,,,,,,,,,,,,,,,,
đặt màu đen ship màu ghi,1,"dạ thành thật xin lỗi anh ạ, 2 màu trong tối nó hơi giống nhau, shop đóng chiều tối nên có thể đóng nhầm ạ, hàng nếu nhầm mình có thể ib để shop hỗ trợ đổi ạ, shop cảm ơn ạ",,,,,,,,,,,,,,,,,,,,,,,
"túi quần bị may dính vô quần luôn, sản phẩm tệ không như hình",1,"dạ thành thật xin lỗi anh nếu sản phẩm của shop có vấn đề ạ, mình có thể ib để shop đổi sản phẩm khác cho mình ạ, chứ vì quần không may bị dính túi mà cho shop 1* thì mình cảm thấy có quá đáng quá không ạ, mình phải xem shop giải quyết như nào đã chứ ?",,,,,,,,,,,,,,,,,,,,,,,
"vải quá mỏng, chất lượng quá kém không phù hợp với giá tiền không nên mua",1,"dạ mình nên đọc mô tả sản phẩm xem shop bán vải gì trước khi mua ạ, shop bán hàng đũi anh ạ, anh đọc lại dùm em, anh thử tìm xem có hàng đũi nào dày hơn đũi shop em không ạ?",,,,,,,,,,,,,,,,,,,,,,,
quần quá mỏng nhìn thấu vào trong quần lót luôn ạ . nếu ai thích phong cách sexy thì nên mua . vải quá mỏng không phù hợp giá tiền .,1,"^ anh nói thế, shop đã nói rất rõ ràng là shop bán hàng đũi, nếu mình là 1 người yêu thích chất đũi sẽ biết thế nào là đúng là sai ạ. còn hàng đũi của shop khẳng định không bao giờ mặc lên nhìn xuyên được ạ, nếu có shop sẽ đền tiền cho anh ạ, anh chụp ảnh mặc giúp em ạ?",,,,,,,,,,,,,,,,,,,,,,,
vải mỏng nếu mặc quần sịp khác màu còn nhìn được thấy sịp với cái quần như này thì hơn trăm nghìn là đắt mở hàng trước mặt bạn không biết để mặt mũi vào đâu,1,"làm ơn đọc mô tả sản phẩm "" shop bán hàng đũi"" có ghi rõ ràng rồi, còn hàng anh nói mặc lộ là sao anh , bên em chuyên 1 chất này, bán đến hơn 10 vạn sản phẩm chất này rồi, anh nói thế khác gì những người mua trước không biết dùng ạ. anh thử bỏ 100k ra mua vải ""đũi"" về may xem hết bao tiền ạ. anh cứ làm như hàng đũi bên em làm bằng giấy ý mà không có chỗ để mặt mũi với bạn bè, khách bên em vẫn mặc đi làm, đi chơi bình thường thế hóa ra họ không biết ngượng ạ, anh nói cũng vừa chứ đừng phóng đại?",,,,,,,,,,,,,,,,,,,,,,,
tệ quá tệ.,1,"không biết sản phẩm của shop nó tệ như nào ạ, mình có thể cho shop biết thêm chi tiết lý do không ạ, để shop khắc phuc sản phẩm của mình ạ, shop cảm ơn ạ",,,,,,,,,,,,,,,,,,,,,,,
