khach_cmt,rating
nghĩ sao giao cho nhắn tina cái áo này hả trời. tính bán cho người khổng lồ mặc hả. bố mấy con điên hãm. mắt mày chỉ để trang trí thôi hả. chắc phải 80 cân ms mặc vừa . mày có lấy về cho thằng cha mày mặc để tao gửi lại,1
chất lượng sản phẩm tệ hình trên áo bị lên không rõ hình nói chúng là xấu qá,1
chất áo chữ lỗi dính vào nhau xong hỏng chữ áo mát không nóng .,1
áo gì giặt mới có 1 nước đã vầy nè,1
chất áo này shop khác mình mua có 65k. nghĩ đắt tiền thì chất tốt hơn nhưng lại bị mua đắt. quá thất vọng. lần đầu tiên mua shope mà thấy thất vọng thế này,1
không cho biết nhiều nên em viết lại trong máy,1
giao sai mẫu. mình nhắn tin nhưng shop không thèm trả lời. sợ thật đấy. chỉ có 1 lần thôi,1
giao thiếu nhắn tin shop không chịu xử lý,1
áo bị lỗi và không giống hình cho lắm,1
"chất vải ok,chữ mới giặt đã bung nhẹ rồi",1
"màu áo không như hình, nhiều chỉ thừa",1
hàng lỗi chỉ lỗi vải áo không giống hình,1
"dịch vụ kém, vải mặc nóng, nhắn tin nhờ hỗ trợ mà tới 10 ngày mới gởi cho bên vận chuyển",1
"quần mỏng, đường chỉ may xấu và lỗi, vải nóng, cổ áo may nhỏ, video mang tính chất lấy xu",1
"thứ 2: tin nhắn không gửi các bạn hoàn toàn không xem, còn cả mình kêu gửi trên rồi shop đọc lại. shop cũng chớ hề kéo lên, vì kéo lên là thấy có tin nhắn ngay (mình có chụp đoạn chat) thật sự mình rất cáu mong muốn đổi, mình cũng khá lịch sự khi những lần đầu nói chuyện nhưng giờ thì mình không còn từ nào diễn tả. chỉ mong",1
shop giao lỗi cho mình rồi chất thì ok chứ mình đặt size m mà quần thì vừa áo thì rộng thênh thang như kiểu áo size xl vậy ý,1
áo rộng như váy mà không cho họ đổi hàng mua về để lau nhà,1
"sản phẩm thì quần mới, áo cũ, miếng dán chữ zero bị lệch, lem nhem, làm ăn không có tâm. sản phẩm quá kém",1
giao hàng siêu siêu lâu 2 tuần mới nhận được hàng đợi mòn mỏi,1
"sản phẩm ổn , chất lượng phục vụ tệ",1
sản phẩm không giống hình làm ăn như cái lol vậy 1 sao là may mắn lắm rồi.,1
vải đẹp nhưng đặt 2 màu khác nhau . nhưng lại giao 2 bộ hệt nhau .,1
quần rách 1 lổ,1
mới nhận hàng mở ra thì thấy quần ổn nhưng áo thì giống hàng cũ bị phai màu. dù đã đặt size nhỏ nhất nhưng áo vẫn như cái váy. mặc được vài hôm quần bục hết chỉ. dù là shop của shope mail nhưng khi nhận được đánh giá tiêu cực cũng không một phản hồi gì với khách hàng,1
"mới mua về mở ra là thấy liền vậy, chắc mặc được vài bữa đem vứt",1
chất xấu nóng size áo to hơn size bình thường chất lượng kém dù tiền nào của đấy nhưng không xứng với giá tiền,1
rõ ràng chọn size l và size m nhưng quay ra 2 bộ bằng nhau quá rộng không mặc được,1
"quần quá mỏng, đường chỉ may xấu và lỗi , mặc 1 tuần về chỉ đứt 5 6 chỗ, không đáng mua",1
sản phẩm ra màu,1
"ảnh thì rõ đẹp, mua về chán éo không tả được.",1
hàng hơi rộng cỡ m mà như cỡ l,1
"chất vải khác ảnh, không dùng dc",1
ha,1
báo hết hàng rồi giao đồ khác,1
mua hàng lỡ size to không cho đổi nhắn tin không trả lời,1
"không giao đúng mẫu đã chọn, thay vào cái quần khác",1
tồi,1
vải mỏng.không đẹp,1
bỏ tiền với time mua được đôi dép rách ạ  không biết đi được nổi 1 tuần không nữa. mà vết rách nhìn như kiểu bị cắt luôn,1
giao hàng chậm trễ. hứa hẹn linh tinh lươn lẹo chuẩn bị hàng rất lâu. sẽ không bao giờ quay lại chất lượng sản phẩm rẻ tiền hơn hàng chợ,1
"dép chất lượng kém, giao hàng thái độ kém với khách, nói chuyện thái độ du côn, nói chung sẽ không mua hàng lần 2",1
gửi dép rách cho tôi vậy,1
dép nhìn bề ngoài rất đẹp và bắt mắt. cảm giác mang rất êm chân thích lắm ai dè mang được 5 ngày thì nó thế này. phí tiền,1
"hàng tốt,đúng ảnh,anh em nên mua,vote 1 sao vì nếu vote 5 sao thì không ai xem",1
không có mục trả lại hàng là sao nhỉ? mua 1 đôi mà thành 2 chiếc 1 bên,1
giao hàng sai cả mẫu. treo đầu dê bán thịt chó. hình ảnh là một kiểu đến lúc giao hàng lại một kiểu. bán kiểu gì tích đức tích phúc chứ bán thế kiểu gì cũng bị nghiệp quật sớm thôi chủ shop ạ,1
shop lm ăn kiểu gì không biết.lúc giao không kiểm tra hàng hay sao mà giao dép cho khách rách cả đôi.về đi 3 bữa vứt là vừa à,1
đặt hàng màu đỏ ghi rõ là không đúng màu không nhận mà vẫn cố gửi .shop làm mình quá thất vọng,1
gửi nhầm thế này thì đi làm sao hả shop. có đổi lại được không?,1
dép nứt kiểu hàng tái chế,1
dép đẹp nhưng sản phẩm bị rách,1
không nên mua logo thì sai chỗ bảo cho đổi lại hàng thì không cho,1
ggiao hàng không đến nhà .gửi qua bưu điện phải tự mình xuống lấy hàng,1
tưởng cỡ 36 là to lắm nhưng khi đặt về thì quá nhỏ mọi người nên lựa chọn đúng nhé,1
"shop giao hàng thiếu, mua 3 giao 2, nhắn tin không phản hồi",1
thông tin để mua dép không rõ ràng . do chân dư nhưng lúc đem về thì lại chưa khớp,1
"quá xấu không đẹp như trong ảnh ,như dép đi nhà vệ sinh",1
"giao không đúng size. trên hình ảnh chọn size 40, 41 mà giao dép không có size. đi chật không đi được.",1
"chụp ảnh thì logo chữ bos nhưng bán thì chứ bns  có sao chụp vậy, gian dối. chất lượng không quan trọng, mẫu mã đã có dấu hiệu gian dối thì 1 sao cho nhanh.",1
đặt 38 đưa đôi 43 đặt màu xám gửi màu đen?,1
dép nhựa không phải cao su như miêu tả,1
"shop chán quá, giao thiếu một đôi dép mà nhắn tin hỏi lại không trả lời. bán hàng thiếu tâm",1
dép nhanh rách không nên mua mới đeo được vài ngày đã rách hết rồi,1
shipper như cc tự tiện dô nhà người ta giao mà không gọi trước,1
dép bị đứt,1
dép chất lượng kém. dẻo ngoẹo. đi khó chịu,1
dép ảnh 1 kiểu ngoài 1 kiểu chán shop !,1
"giao lộn size, size 41 đưa size 36",1
tạm được,1
kích thước không đúng với cách đo của shop,1
giao hàng thiếu đặt 2 đôi thì giao có 1,1
giao hàng chậm,1
xấu,1
mua 41 mà giao 40 còn bị xước lỗ nữa,1
đơn hàng quá chậm chạp,1
dịch vụ quá kém,1
giao sai màu,1
"dép không chuẩn size,chất liệu không tốt đi rất chán",1
"không giống trong hình nhé, lừa đảo",1
giao gần 2 tuần. sai size.,1
dép bị rách cả 2 chân đều bị rách,1
"hàng shop đăng 1 màu, gửi cho khách màu khác. áo thì quá nhiều chỉ thừa. mình ib cho shop và muốn trả hàng nhưng shop không rep. mình gọi điện thì nhân viên dạ vâng, hứa qua ngày giải quyết đơn cho mình. mình cũng hoan hỉ ok. nhưng sang đến hôm nay shop nói 1 kiểu khác, không giải quyết đơn cho mình.",1
chất chán mặc nóng không bao giờ mua,1
áo cũng không đến nỗi tệ nhưng mà còn rách mình rất không hài lòng về việc này mong shop chú ý về chất liệu sản phẩm hơn nhé!,1
"nhìn chung sản phẩm phù hợp với giá của nó tuy nhiên mình khuyên thật các bạn đang có ý định mua giày thì không nên mua giày này chất lượng trung bình, độ bền chắc chắn là kém. hãy bỏ ra vài trăm nghìn để mua đôi giày hẳn hoi, đừng ham rẻ đế giày trắng, da giày màu be mình khuyên các bạn không nên",1
"dày thì ok , nhưng cách gói hàng không tốt không nhồi giấy vào dày làm dày bị móp méo ! chật size nhưng shop không đổi !",1
chất lượng thì như mọi người thấy  giày gửi về đây ạ đẹp vler luôn,1
"mua màu đen mà gủi màu trắng, ib không thèm rep, định trả hàng hoàn tiền nhưng thôi đi tạm vậy, nhưng cho 1 sao vì chăm sóc khách kém, nếu mà nói nhẹ xin lỗi một câu thi mình cũng vui vẻ đằng này im ru. thất vọng",1
thất vọng. giầy giao không đúng mẫu trong ảnh. đóng gói thì móm méo. bị chật hơn so với 1 cỡ so với giầy đang đi. không hiểu sao nhiều người bịa sản phẩm tốt thế. chắc cạch ra thôi,1
giày cũng đẹp nhưng shop giao lộn màu cho mình không hài lòng cho dụ này mình kêu đổi shop cũng không rep,1
đặt giày đen. giao giày trắng. phản hồi chán. thời gian giao hàng rất lâu,1
không phản quang giày hơi nhỏ khi mua nên thêm 1 size đường may không chắc chắn dư nhiều chỉ thừa dơ 1 số chổ,1
"giao sai nhưng không thấy mình sai chỗ nào,ít gì cũng phải xin lỗi khách,kiểu như trả thèm quan tâm cho lắm, mik đặt 1 đôi trắng ở chỗ khác rồi ,giờ mình đặt đôi đen ở đây shop lại giao trắng và thế là 2 đôi, mình có thể trả -hoàn tiền ,nhưng viết cho mọi người biết mà né shop ra đừng xem cmt 5*,thời gian có mua được",1
shop giao sai hàng. đôi tất cũng không thấy giao trong đơn. lần đầu mua hàng của shop khá thất vọng,1
đặt màu đen mà giao màu vàng này ?,1
"shop giao nhầm hàng, không đưa ra phương án xử lý hay hỗ trợ cho khách",1
đặt đôi đen shop lại gủi màu trắng chán shop quá,1
giao hàng không đúng mẫu shop làm ăn như *,1
chất lượng hơi tệ giầy bị móp méo,1
"đặt màu đen , giao hàng lại màu trắng, shop không tư vấn cho ng mua cách đổi hàng, chất lượng tồi",1
hàng kém chất lượng dán đế giày như hàng mấy chục nghìn,1
shop làm ăn như c ghi chú 1 đôi 38 1 đôi 40 rồi vẫn giao 2 đôi 39,1
"hàng không giống như shop nói. không dạ quang, đặt hàng màu đen, gửi màu trắng.",1
sai màu,1
đặt màu trắng giao màu đen,1
hàng đã qua sử dụng,1
mua đen giao trắng,1
đặt giày màu đen nhận hàng thì màu trắng,1
đặt hàng giày màu trắng nhưng lại giao màu đen,1
da xấu,1
hàng không giống trong quảng cáo,1
"giao sai mẫu, đặt giày nữ, giao giày dáng nam, đế giày vếch ngược lên, đã note với shop rồi , mua tận 2 đôi mới bực mình",1
giao cho mình giày gì mà không giống hình tí nào vậy,1
"đánh giá này là nhắc nhở mọi người mua hàng thì nhắn shop hỏi trước hàng, tránh tình trạng shop treo mẫu này bán hàng nọ. shop không thèm trả lời luôn thất vọng thật sự.",1
giày không chuẩn from mua size 39 nhưng thực tế chỉ 36 mua giày 75k mà đổi trả ship hết 55k . giày cũng không giống ảnh thất vọng,1
"đóng gói sản phẩm đẹp, tuy nhiên sản phẩm chỉ tạm giống hình, from quá tệ, chất liệu vải quá thô và cứng, mang rất đau chân. không đi được",1
bề ngoài thì nhìn được . bên trong không hiểu sao mà 1 đôi giày lại lót như vậy,1
hàng không giống như shop giới thiệu nha. lỗi đế giày nữa . thất vọng,1
"shop làm ăn bố láo, đặt một đằng gửi hàng 1 kiểu , lừa đảo, cho 1 sao",1
"mình lấy tay xỏ vào thấy trong giày có 1 cái vật nhọn nhỏ như kiểu thép bị nhô ra, không thể cắt nó ra khỏi đế giầy được, cái này đi nhiều đau chân chết",1
size 37 mà bé như 36 không mang vừa.mình đã chat với shop bảo giao sọc bạc lại giao sọc trắng.,1
sản phẩm rẻ tiền. hàng hơi si đa tróc keo qua một lần mang. tiền nào của nấy,1
"màu y hình, nhưng hàng chỗ nút gài bì sùi ra không gắn được. qúa thất vọng",1
"tệ hại tệ hại , mang không được đâu đừng dại mà mua nghe mọi người",1
đặt size 30 giao size lớn hơn. không hài lòng,1
thiếu 1 dây giày cơ ?,1
1 chiếc có 1 dây giày còn chiếc kia lại không có,1
không vừa,1
tại vì giày có tên mesi trong khi trên ảnh không có,1
kém,1
màu không như hình hình thức không như quảng cáo,1
tạm thui,1
size áo không chuẩn. size xl (đặt sau) như size l (đặt trước),1
"đặt size l mà shop cho xl, lại còn gắn thêm cái mác l cho giống thật thì cũng đến chịu",1
"đặt hàng 1 tháng trước 1 tháng sau mới giao, tới khi giao giao áo như thế này, không như bỏ tiền ngu để tẩy chay cái shop này, anh em né shop này ra nếu không bị mất tiền oan",1
"mua 2 bộ cùng size mà shop chơi trò mèo cắt mạc quần size khác bỏ vô , chơi vậy ai chơi lại hả shop",1
đặt cả bộ size xl thì giao cho quần size l. chất vải của quần không ổn.,1
áo mới mua về đã có vết sơn không tẩy được bán hàng kém chất lượng,1
"shop giao thiếu hàng, giải quyết không thỏa đáng, không hài lòng tí nào",1
"giao hàng cực lâu, đặt hàng đợi gần 1 tuần shop mới gửi đơn hàng đi. kém!",1
mua 4 bộ vừa có 2 bộ mặc dù đặt size 80kg mà 72kg 1m76 mặc không vừa 2 bộ,1
chất lượng kém không như hình quần mỏng đít khéo nhìn thấu được áo đường may kém,1
